Date,Open,High,Low,Close,Adj Close,Volume
2013-11-25,3433.919922,3437.489990,3420.360107,3427.489990,3427.489990,1795760000
2013-11-26,3429.639893,3455.540039,3422.469971,3445.760010,3445.760010,1907680000
2013-11-27,3454.810059,3471.649902,3451.969971,3470.479980,3470.479980,1477020000
2013-11-29,3481.310059,3495.969971,3481.310059,3487.820068,3487.820068,853500000
2013-12-02,3496.189941,3501.070068,3476.679932,3481.149902,3481.149902,1680380000
2013-12-03,3478.989990,3487.020020,3465.350098,3479.340088,3479.340088,1875010000
2013-12-04,3463.719971,3493.100098,3453.219971,3483.010010,3483.010010,1886970000
2013-12-05,3484.270020,3489.080078,3468.840088,3477.729980,3477.729980,1880950000
2013-12-06,3511.060059,3511.100098,3485.739990,3504.260010,3504.260010,1727130000
2013-12-09,3515.669922,3524.010010,3511.280029,3516.169922,3516.169922,1717120000
2013-12-10,3510.709961,3520.729980,3507.419922,3514.199951,3514.199951,1864860000
2013-12-11,3514.239990,3519.219971,3464.399902,3468.989990,3468.989990,1923520000
2013-12-12,3471.899902,3478.949951,3457.959961,3460.290039,3460.290039,1893270000
2013-12-13,3476.879883,3477.830078,3449.739990,3456.399902,3456.399902,1615340000
2013-12-16,3470.429932,3494.409912,3470.110107,3475.790039,3475.790039,1943830000
2013-12-17,3474.729980,3482.340088,3461.070068,3469.320068,3469.320068,1861130000
2013-12-18,3468.149902,3510.520020,3422.860107,3509.629883,3509.629883,2178330000
2013-12-19,3499.810059,3502.229980,3483.030029,3498.629883,3498.629883,1813050000
2013-12-20,3502.459961,3540.969971,3502.290039,3531.189941,3531.189941,3510420000
2013-12-23,3563.189941,3570.280029,3552.300049,3569.399902,3569.399902,1779400000
2013-12-24,3570.520020,3574.510010,3564.590088,3572.800049,3572.800049,802270000
2013-12-26,3579.620117,3586.719971,3572.100098,3584.580078,3584.580078,1180670000
2013-12-27,3589.120117,3591.310059,3571.050049,3574.020020,3574.020020,1255020000
2013-12-30,3570.860107,3574.199951,3559.370117,3570.080078,3570.080078,1349470000
2013-12-31,3576.239990,3592.000000,3575.250000,3592.000000,3592.000000,1401140000
2014-01-02,3575.600098,3577.030029,3553.649902,3563.570068,3563.570068,1738820000
2014-01-03,3564.939941,3567.510010,3537.610107,3538.729980,3538.729980,1667480000
2014-01-06,3539.020020,3542.520020,3512.449951,3526.959961,3526.959961,2292840000
2014-01-07,3539.290039,3562.989990,3535.500000,3557.850098,3557.850098,2278220000
2014-01-08,3558.300049,3575.149902,3551.120117,3567.540039,3567.540039,2345220000
2014-01-09,3576.330078,3579.399902,3541.810059,3552.580078,3552.580078,2214770000
2014-01-10,3565.679932,3568.469971,3536.449951,3565.080078,3565.080078,2143070000
2014-01-13,3559.389893,3572.399902,3499.370117,3512.800049,3512.800049,2322240000
2014-01-14,3526.199951,3581.600098,3525.469971,3580.649902,3580.649902,2034180000
2014-01-15,3593.810059,3615.699951,3592.620117,3609.840088,3609.840088,2101870000
2014-01-16,3605.429932,3614.659912,3599.870117,3611.290039,3611.290039,2005850000
2014-01-17,3597.409912,3608.719971,3580.389893,3591.250000,3591.250000,2150370000
2014-01-21,3611.629883,3617.699951,3586.050049,3617.699951,3617.699951,2034030000
2014-01-22,3623.310059,3634.649902,3615.479980,3627.719971,3627.719971,2026910000
2014-01-23,3612.530029,3613.879883,3588.830078,3613.760010,3613.760010,2191980000
2014-01-24,3596.929932,3601.000000,3541.379883,3541.479980,3541.479980,2489470000
2014-01-27,3543.500000,3548.479980,3482.889893,3509.020020,3509.020020,2398280000
2014-01-28,3484.389893,3509.800049,3483.709961,3505.719971,3505.719971,2091180000
2014-01-29,3472.419922,3500.820068,3461.639893,3467.820068,3467.820068,2231850000
2014-01-30,3514.250000,3544.209961,3508.010010,3532.409912,3532.409912,2168410000
2014-01-31,3488.370117,3539.439941,3488.040039,3521.919922,3521.919922,2300570000
2014-02-03,3524.229980,3533.479980,3433.639893,3440.500000,3440.500000,2617030000
2014-02-04,3460.129883,3480.739990,3449.189941,3470.199951,3470.199951,2173360000
2014-02-05,3457.040039,3469.350098,3418.879883,3454.899902,3454.899902,2168360000
2014-02-06,3465.830078,3502.520020,3465.419922,3497.600098,3497.600098,1942700000
2014-02-07,3522.330078,3563.139893,3508.830078,3561.909912,3561.909912,2055850000
2014-02-10,3558.590088,3582.840088,3557.780029,3582.110107,3582.110107,1811970000
2014-02-11,3587.580078,3628.590088,3585.080078,3621.719971,3621.719971,1993950000
2014-02-12,3626.139893,3635.919922,3618.060059,3627.360107,3627.360107,2035890000
2014-02-13,3601.750000,3659.560059,3600.860107,3659.560059,3659.560059,2249990000
2014-02-14,3652.879883,3671.040039,3643.790039,3663.879883,3663.879883,1881510000
2014-02-18,3668.989990,3685.179932,3658.639893,3679.429932,3679.429932,1886210000
2014-02-19,3668.719971,3679.689941,3646.129883,3652.850098,3652.850098,1956720000
2014-02-20,3654.850098,3676.889893,3640.629883,3671.929932,3671.929932,1992780000
2014-02-21,3683.419922,3687.159912,3661.459961,3662.600098,3662.600098,2138250000
2014-02-24,3670.070068,3701.270020,3668.340088,3685.810059,3685.810059,2161300000
2014-02-25,3689.679932,3697.600098,3669.530029,3679.139893,3679.139893,2137150000
2014-02-26,3691.840088,3702.090088,3663.750000,3676.600098,3676.600098,2108270000
2014-02-27,3678.310059,3704.649902,3672.639893,3699.800049,3699.800049,2049160000
2014-02-28,3703.479980,3722.379883,3664.830078,3696.100098,3696.100098,2617730000
2014-03-03,3657.320068,3678.379883,3637.669922,3668.370117,3668.370117,2077500000
2014-03-04,3710.189941,3723.000000,3706.820068,3719.929932,3719.929932,2477850000
2014-03-05,3721.530029,3732.979980,3715.379883,3727.189941,3727.189941,2215980000
2014-03-06,3735.850098,3738.320068,3709.409912,3720.929932,3720.929932,2136260000
2014-03-07,3736.929932,3737.360107,3686.939941,3703.399902,3703.399902,2175560000
2014-03-10,3702.139893,3709.780029,3683.969971,3706.340088,3706.340088,2111610000
2014-03-11,3715.889893,3725.709961,3681.370117,3691.500000,3691.500000,2477780000
2014-03-12,3678.360107,3707.199951,3661.870117,3707.060059,3707.060059,2131880000
2014-03-13,3719.360107,3720.620117,3636.790039,3651.489990,3651.489990,2383600000
2014-03-14,3643.209961,3656.939941,3626.860107,3627.870117,3627.870117,2196890000
2014-03-17,3653.189941,3678.320068,3651.139893,3662.510010,3662.510010,1810410000
2014-03-18,3667.399902,3708.260010,3664.790039,3706.620117,3706.620117,1962890000
2014-03-19,3705.510010,3709.010010,3661.060059,3682.739990,3682.739990,1992750000
2014-03-20,3675.620117,3705.310059,3665.830078,3693.969971,3693.969971,1847270000
2014-03-21,3711.469971,3717.360107,3643.350098,3653.070068,3653.070068,3245740000
2014-03-24,3665.379883,3665.580078,3585.149902,3617.389893,3617.389893,2434650000
2014-03-25,3640.260010,3659.590088,3600.649902,3629.729980,3629.729980,2270760000
2014-03-26,3645.729980,3654.689941,3582.840088,3582.889893,3582.889893,2455460000
2014-03-27,3578.540039,3594.080078,3543.070068,3563.129883,3563.129883,2270650000
2014-03-28,3576.179932,3609.080078,3560.580078,3571.489990,3571.489990,2029840000
2014-03-31,3598.080078,3618.419922,3593.699951,3595.739990,3595.739990,2090850000
2014-04-01,3615.909912,3659.159912,3614.159912,3658.399902,3658.399902,2153130000
2014-04-02,3670.330078,3676.360107,3649.790039,3665.989990,3665.989990,2187100000
2014-04-03,3670.429932,3675.699951,3617.409912,3637.580078,3637.580078,2067370000
2014-04-04,3659.919922,3663.780029,3532.280029,3539.379883,3539.379883,2621270000
2014-04-07,3522.209961,3551.209961,3482.750000,3507.750000,3507.750000,2554680000
2014-04-08,3511.820068,3543.979980,3499.000000,3538.229980,3538.229980,2198900000
2014-04-09,3552.070068,3602.350098,3544.090088,3600.439941,3600.439941,1957560000
2014-04-10,3597.580078,3599.639893,3479.149902,3487.760010,3487.760010,2421210000
2014-04-11,3453.239990,3502.330078,3440.550049,3446.850098,3446.850098,2264480000
2014-04-14,3479.659912,3493.169922,3443.260010,3474.629883,3474.629883,1890480000
2014-04-15,3484.290039,3505.669922,3414.110107,3487.850098,3487.850098,2413110000
2014-04-16,3517.500000,3533.090088,3489.290039,3533.090088,3533.090088,1863110000
2014-04-17,3526.570068,3551.020020,3511.270020,3534.530029,3534.530029,1954720000
2014-04-21,3543.649902,3559.949951,3525.590088,3559.949951,3559.949951,1544440000
2014-04-22,3570.510010,3596.919922,3566.870117,3588.810059,3588.810059,1875930000
2014-04-23,3587.649902,3588.050049,3555.189941,3557.040039,3557.040039,1794760000
2014-04-24,3609.830078,3613.199951,3552.929932,3591.030029,3591.030029,2130870000
2014-04-25,3569.919922,3573.949951,3525.600098,3533.100098,3533.100098,2087140000
2014-04-28,3546.959961,3570.110107,3489.600098,3545.030029,3545.030029,2348320000
2014-04-29,3557.770020,3579.030029,3538.239990,3573.989990,3573.989990,1911240000
2014-04-30,3556.000000,3585.500000,3548.110107,3582.020020,3582.020020,2151400000
2014-05-01,3589.659912,3613.030029,3580.020020,3594.360107,3594.360107,2077040000
2014-05-02,3608.840088,3611.560059,3578.530029,3587.639893,3587.639893,1844790000
2014-05-05,3566.260010,3605.260010,3556.399902,3605.090088,3605.090088,1561170000
2014-05-06,3598.270020,3599.649902,3556.100098,3556.510010,3556.510010,1850610000
2014-05-07,3561.469971,3567.550049,3506.350098,3546.469971,3546.469971,2486030000
2014-05-08,3533.389893,3583.639893,3524.850098,3540.419922,3540.419922,2411940000
2014-05-09,3537.679932,3556.350098,3516.239990,3555.699951,3555.699951,1976160000
2014-05-12,3574.239990,3613.370117,3572.689941,3612.729980,3612.729980,1880020000
2014-05-13,3614.909912,3625.770020,3605.780029,3611.129883,3611.129883,1923480000
2014-05-14,3603.580078,3614.629883,3585.679932,3593.250000,3593.250000,1764430000
2014-05-15,3594.590088,3598.340088,3542.629883,3565.169922,3565.169922,2083030000
2014-05-16,3568.199951,3590.409912,3545.629883,3587.199951,3587.199951,1741070000
2014-05-19,3577.850098,3618.959961,3572.280029,3615.620117,3615.620117,1601400000
2014-05-20,3612.860107,3624.600098,3585.879883,3600.310059,3600.310059,1797910000
2014-05-21,3605.790039,3636.469971,3605.510010,3635.610107,3635.610107,1703500000
2014-05-22,3639.489990,3660.590088,3633.850098,3650.860107,3650.860107,1835810000
2014-05-23,3656.270020,3678.169922,3646.229980,3677.330078,3677.330078,1536610000
2014-05-27,3693.179932,3723.070068,3691.090088,3723.070068,3723.070068,1812330000
2014-05-28,3720.889893,3726.719971,3708.649902,3712.260010,3712.260010,1785140000
2014-05-29,3723.270020,3735.719971,3717.659912,3735.719971,3735.719971,1714000000
2014-05-30,3738.709961,3741.570068,3716.090088,3736.820068,3736.820068,1903660000
2014-06-02,3740.709961,3740.709961,3707.889893,3732.959961,3732.959961,1631310000
2014-06-03,3719.169922,3735.969971,3715.459961,3730.070068,3730.070068,1718640000
2014-06-04,3720.000000,3750.010010,3715.239990,3743.590088,3743.590088,1610090000
2014-06-05,3748.360107,3782.000000,3735.189941,3776.949951,3776.949951,1926750000
2014-06-06,3792.419922,3795.139893,3782.120117,3794.570068,3794.570068,1616650000
2014-06-09,3795.850098,3804.040039,3783.899902,3795.739990,3795.739990,1783060000
2014-06-10,3790.479980,3802.459961,3786.560059,3800.860107,3800.860107,1787120000
2014-06-11,3789.409912,3803.949951,3783.610107,3797.850098,3797.850098,1778460000
2014-06-12,3790.590088,3794.989990,3751.689941,3763.800049,3763.800049,1908190000
2014-06-13,3782.840088,3784.840088,3759.870117,3775.560059,3775.560059,1754560000
2014-06-16,3768.370117,3789.929932,3761.419922,3779.929932,3779.929932,1675120000
2014-06-17,3775.729980,3790.919922,3769.939941,3781.320068,3781.320068,1814360000
2014-06-18,3786.189941,3807.489990,3764.530029,3804.610107,3804.610107,1860660000
2014-06-19,3808.760010,3811.239990,3783.300049,3800.800049,3800.800049,1845460000
2014-06-20,3803.100098,3807.919922,3794.510010,3802.639893,3802.639893,2721380000
2014-06-23,3802.250000,3806.189941,3794.850098,3805.310059,3805.310059,1712930000
2014-06-24,3807.489990,3837.169922,3791.120117,3799.530029,3799.530029,2014700000
2014-06-25,3794.840088,3831.850098,3792.310059,3827.330078,3827.330078,1722820000
2014-06-26,3826.699951,3827.699951,3798.629883,3826.909912,3826.909912,1554070000
2014-06-27,3825.020020,3844.889893,3823.209961,3844.439941,3844.439941,3964930000
2014-06-30,3844.449951,3860.649902,3841.699951,3849.479980,3849.479980,1848110000
2014-07-01,3864.139893,3902.929932,3863.810059,3894.330078,3894.330078,1942550000
2014-07-02,3895.179932,3904.350098,3890.770020,3899.270020,3899.270020,1599480000
2014-07-03,3911.110107,3923.149902,3901.330078,3923.010010,3923.010010,1001730000
2014-07-07,3917.889893,3923.919922,3904.669922,3910.709961,3910.709961,1691390000
2014-07-08,3903.370117,3906.219971,3848.179932,3864.070068,3864.070068,2221820000
2014-07-09,3873.169922,3896.379883,3863.199951,3892.909912,3892.909912,1736960000
2014-07-10,3837.290039,3895.719971,3837.159912,3880.040039,3880.040039,1682920000
2014-07-11,3888.760010,3905.399902,3879.399902,3904.580078,3904.580078,1511250000
2014-07-14,3923.600098,3937.729980,3916.530029,3929.459961,3929.459961,1579660000
2014-07-15,3934.790039,3940.550049,3887.500000,3914.459961,3914.459961,1772030000
2014-07-16,3943.600098,3947.489990,3927.010010,3932.330078,3932.330078,2059340000
2014-07-17,3921.870117,3933.879883,3866.219971,3878.010010,3878.010010,2055240000
2014-07-18,3899.379883,3942.149902,3894.560059,3939.889893,3939.889893,1823580000
2014-07-21,3933.110107,3941.929932,3917.739990,3934.139893,3934.139893,1557820000
2014-07-22,3950.830078,3966.100098,3949.090088,3961.620117,3961.620117,1724440000
2014-07-23,3974.659912,3990.639893,3967.959961,3986.189941,3986.189941,1909810000
2014-07-24,3994.179932,3997.500000,3975.659912,3983.189941,3983.189941,1935090000
2014-07-25,3959.350098,3970.439941,3945.050049,3965.169922,3965.169922,1711430000
2014-07-28,3966.310059,3977.000000,3936.719971,3967.239990,3967.239990,1783250000
2014-07-29,3974.060059,3983.419922,3957.219971,3959.030029,3959.030029,2090810000
2014-07-30,3982.100098,3989.000000,3960.290039,3976.070068,3976.070068,1872430000
2014-07-31,3938.310059,3948.899902,3889.100098,3892.500000,3892.500000,2273380000
2014-08-01,3886.100098,3908.209961,3855.350098,3879.669922,3879.669922,2050340000
2014-08-04,3890.629883,3922.250000,3875.100098,3908.770020,3908.770020,1677400000
2014-08-05,3891.129883,3901.169922,3858.649902,3874.939941,3874.939941,1916180000
2014-08-06,3851.439941,3896.649902,3849.449951,3874.270020,3874.270020,1819310000
2014-08-07,3889.689941,3895.739990,3845.199951,3857.939941,3857.939941,1866330000
2014-08-08,3864.090088,3890.629883,3848.489990,3888.090088,3888.090088,1759060000
2014-08-11,3899.979980,3921.189941,3899.370117,3910.459961,3910.459961,1537880000
2014-08-12,3904.449951,3916.729980,3887.580078,3905.229980,3905.229980,1560220000
2014-08-13,3924.469971,3949.689941,3921.439941,3949.199951,3949.199951,1611690000
2014-08-14,3953.270020,3969.239990,3949.080078,3969.110107,3969.110107,1549820000
2014-08-15,3993.000000,3997.080078,3951.250000,3987.510010,3987.510010,1799460000
2014-08-18,4007.189941,4022.479980,4003.459961,4020.500000,4020.500000,1571100000
2014-08-19,4025.510010,4041.500000,4024.169922,4040.129883,4040.129883,1556560000
2014-08-20,4032.909912,4046.969971,4032.199951,4040.709961,4040.709961,1502290000
2014-08-21,4041.000000,4048.949951,4035.750000,4047.030029,4047.030029,1421730000
2014-08-22,4052.139893,4060.899902,4040.219971,4052.750000,4052.750000,1311810000
2014-08-25,4073.479980,4079.520020,4058.600098,4067.479980,4067.479980,1384620000
2014-08-26,4073.050049,4076.540039,4062.729980,4071.669922,4071.669922,1469620000
2014-08-27,4073.399902,4078.189941,4064.070068,4073.179932,4073.179932,1389470000
2014-08-28,4059.370117,4072.290039,4054.610107,4066.270020,4066.270020,1309580000
2014-08-29,4081.020020,4082.969971,4062.179932,4082.560059,4082.560059,1352830000
2014-09-02,4093.120117,4095.870117,4078.189941,4095.810059,4095.810059,1859080000
2014-09-03,4103.970215,4104.430176,4063.489990,4070.959961,4070.959961,1897450000
2014-09-04,4078.820068,4100.779785,4056.530029,4066.129883,4066.129883,1728700000
2014-09-05,4067.370117,4089.979980,4051.750000,4089.919922,4089.919922,1641830000
2014-09-08,4086.520020,4105.500000,4076.629883,4095.469971,4095.469971,1670210000
2014-09-09,4094.020020,4110.859863,4053.110107,4061.879883,4061.879883,1956550000
2014-09-10,4063.850098,4095.909912,4054.610107,4094.969971,4094.969971,1808650000
2014-09-11,4077.689941,4092.790039,4060.919922,4092.649902,4092.649902,1704850000
2014-09-12,4087.169922,4089.620117,4057.530029,4069.229980,4069.229980,1784180000
2014-09-15,4070.199951,4070.820068,4018.300049,4029.889893,4029.889893,1940520000
2014-09-16,4012.530029,4073.139893,4009.979980,4067.270020,4067.270020,1879350000
2014-09-17,4066.760010,4090.949951,4048.580078,4073.570068,4073.570068,1796710000
2014-09-18,4084.510010,4103.419922,4080.820068,4103.080078,4103.080078,1774840000
2014-09-19,4113.020020,4118.910156,4084.449951,4100.089844,4100.089844,3178490000
2014-09-22,4091.870117,4092.139893,4044.989990,4061.229980,4061.229980,1881520000
2014-09-23,4045.669922,4069.209961,4043.260010,4051.570068,4051.570068,1847730000
2014-09-24,4055.419922,4096.270020,4041.719971,4094.310059,4094.310059,1765260000
2014-09-25,4079.370117,4087.189941,4007.629883,4007.820068,4007.820068,1939610000
2014-09-26,4016.969971,4057.469971,4015.020020,4053.719971,4053.719971,1637480000
2014-09-29,4009.659912,4056.429932,4008.580078,4047.179932,4047.179932,1737750000
2014-09-30,4054.860107,4070.439941,4031.699951,4049.449951,4049.449951,2200380000
2014-10-01,4043.330078,4043.439941,3972.909912,3984.739990,3984.739990,2312630000
2014-10-02,3984.800049,3996.750000,3934.939941,3985.870117,3985.870117,2165500000
2014-10-03,4004.750000,4040.560059,3995.810059,4027.310059,4027.310059,1777640000
2014-10-06,4041.399902,4046.709961,4004.209961,4016.270020,4016.270020,1828240000
